Azimuth	EH. Real part=	2400000000	2450000000	EH. Imaginary part=	2400000000.1	2450000000.1	EV. Real part=	2400000000.2	2450000000.2	EV. Imaginary part=	2400000000.3	2450000000.3	EH LogMag	EV LogMag
0.733038285837618	1.02863956740516	1.3170346247850901	0.33130518508224105	-1.0084720420514102	0.383635609380115	1.1777405901466003	-0.0022791563578018897	0.0789312850049465	0.0151899955856565	-0.1287953744701	-0.008170311786584209	0.0703750576082819	7.300166794812282	-40.987476593266734
0.7853981633974481	0.978519223696741	1.06224008379839	0.174681798924697	-0.756261227485175	0.45007318390525297	0.9547137502426221	0.0292986393582333	0.0871377547400402	0.00485558774208417	-0.131211196021804	0.0119095435615119	0.0911337530708399	4.248957154562857	-40.13237227204223
0.837758040957278	0.9059804770789841	0.804903116513268	0.0427134586190529	-0.517902171727225	0.48231509558243296	0.730718073850978	0.0601669160686306	0.0879145294495204	-0.016070444915912	-0.11735327769575199	0.0354984459659241	0.0989797080906264	0.8528122510703804	-40.517535977238325
0.890117918517108	0.804266500920872	0.546222472146563	-0.0520075611593781	-0.29781984334436	0.47169680616112203	0.503313643595895	0.0849585551268111	0.0807978590020871	-0.041681474930641	-0.0897388636514376	0.0579319880932798	0.0915260406587758	-3.0714863773642387	-41.81798381451735
0.9424777960769379	0.665361954304977	0.288907016340748	-0.0972217116083481	-0.0988882446488777	0.4112077256685971	0.26859671029507803	0.0994993641442942	0.0670167193411735	-0.0642450711102246	-0.0544284754316892	0.0746561273522491	0.0707486605710067	-7.929997480383493	-43.53432771394533
0.994837673636768	0.48384423797138	0.0390106676608946	-0.0848623400104351	0.0757861765166617	0.298230259176074	0.0255679299933188	0.101944315449409	0.049120833163574004	-0.0766666540390099	-0.01924613278886	0.0824569161510505	0.0421724738791486	-14.27746590992064	-45.31635649380856
1.0471975511966	0.260806399420561	-0.193153637756155	-0.0144236767932273	0.22123747604358301	0.13675525775552802	-0.22001371775233	0.0933400448925833	0.0302323158430707	-0.0749062846741137	0.008581183222680479	0.0804087906497631	0.0130240865822502	-21.458719950957423	-47.345956553440224
1.09955742875643	0.00635552002571215	-0.393582066253226	0.105402818195627	0.330087945270796	-0.0617680609930528	-0.4540122268150689	0.0773971409715683	0.0131710290160638	-0.0594772894710494	0.0245796172823532	0.0702183204249729	-0.0100012775649775	-22.16421669809961	-50.215230992687424
1.15191730631626	-0.26043583209236104	-0.546744777106575	0.257559649049368	0.393595716507065	-0.27943371154913	-0.655532663586743	0.0594824765369432	-0.000261425922905852	-0.0354377858275102	0.0282593570546102	0.0558008863498088	-0.0226256620373589	-15.017303052452482	-54.40628612132255
1.20427718387609	-0.5144424001279421	-0.638920033908091	0.41986401723065503	0.404172828733831	-0.494664028273301	-0.801614078752391	0.0450838216330508	-0.009619674532559191	-0.0107999120885702	0.023018140549459998	0.0421599065699875	-0.0239612901969793	-8.486165261940076	-59.66816514088656
